revid,nameofrevolution,location,worldregion,startdatetxt,startdate,startyear,enddatetxt,enddate,endyear,yrsduration,monthsduration,daysduration,ongoing,startprior1900,fiveyrperiodstr,uncode,cowcode,cowmetrocode,unmetrocode,isoabb,indstate,colony,stateterr,foroccup,externalwar,electoralrev,politreform,urbmixrur,urbandum,leftist,antimonarch,democrat,independ,anticolonial,separatist,islamist,ethnicorder,eliterivalry,rightwing,anticommunist,othergoal,armed,civilwar,armednocivwar,urbanarmed,riots,landseizures,demonstrations,strikes,civilresistance,urbancivic,coupvolution,urbanleftist,ruralleftist,otherrural,otherurban,particnum,merchants,middleclass,intelligentsia,youth,peasants,gentry,workers,urbanpoor,business,clergy,soldiers,ethnicgroups,otherpart,totaldeaths,logdeaths,lndeaths,deathavgperyr,deathscat,ongoing,success,attainedpower,oldoverthrown,endproc,died
113,Estonian Singing Revolution,Soviet-controlled Estonia,Europe,"June 10, 1988",10/06/1988,1988,"September 7, 1991",07/09/1991,1991,4,39,1185,0,0,1985-89,233,366,365,643,EST,0,0,1,1,1,0,1,U,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,300000,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,3,0,8,0
115,Lithuanian National Revolution,Soviet-controlled Lithuania,Europe,"June 14, 1988",14/06/1988,1988,"September 7, 1991",07/09/1991,1991,4,39,1181,0,0,1985-89,440,368,365,643,LTU,0,0,1,1,1,0,1,U,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000000,0,1,1,1,1,0,1,0,0,1,0,1,1,15,1.176091,2.70805,3.8,2,0,1,3,0,8,0
116,Latvian Singing Revolution,Soviet-controlled Latvia,Europe,"June 21, 1988",21/06/1988,1988,"September 7, 1991",07/09/1991,1991,4,39,1174,0,0,1985-89,428,367,365,643,LVA,0,0,1,1,1,0,1,U,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,600000,0,1,1,1,1,0,1,0,0,1,0,1,1,7,0.845098,1.94591,1.8,1,0,1,3,0,8,0
227,Papua New Guinean Civil War,Papua New Guinea-controlled Bougainville,Pacific Oceania,November 1988,01/11/1988,1988,"May 3, 2001",03/05/2001,2001,13,151,4567,0,0,1985-89,,9101,910,598,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20000,0,0,0,1,1,0,1,0,0,0,0,1,1,15000,4.176091,9.615805,1153.8,5,0,0,1,0,7,0
354,Georgian National Revolution,Soviet-controlled Georgia,Europe,"November  12, 1988",12/11/1988,1988,"August 22, 1991",22/08/1991,1991,3,34,1014,0,0,1985-89,268,372,365,643,GEO,0,0,1,1,1,0,1,U,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,500000,0,1,1,1,0,0,1,0,0,1,0,1,1,19,1.278754,2.944439,6.3,2,0,1,2,0,8,1
119,Tiananmen Protests,China,Asia,"April 15, 1989",15/04/1989,1989,"June 7, 1989",07/06/1989,1989,1,2,54,0,0,1985-89,156,710,,,CHN,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000000,0,0,1,1,0,0,1,0,0,0,0,0,0,2500,3.39794,7.824046,2500,4,0,0,0,0,1,0
117,East German Revolution,East Germany,Europe,"September 4, 1989",04/09/1989,1989,"December 9, 1989",09/12/1989,1989,1,4,97,0,0,1985-89,278,265,,,DDR,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,1
121,Bulgarian Revolution of 1989,Bulgaria,Europe,"October 16, 1989",16/10/1989,1989,"January 15, 1990",15/01/1990,1990,1,4,92,0,0,1985-89,100,355,,,BGR,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,100000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,7,0
120,Velvet revolution,Czechoslovakia,Europe,"November 17, 1989",17/11/1989,1989,"December 10, 1989",10/12/1989,1989,1,1,24,0,0,1985-89,200,315,,,CSK,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,800000,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,0
183,Beninese revolution,Benin,Sub-Saharan Africa,"December 2, 1989",02/12/1989,1989,"February 28, 1990",28/02/1990,1990,1,3,89,0,0,1985-89,204,434,,,BEN,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,72000,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0.778151,1.791759,6,1,0,1,2,0,2,0
269,1990 Mongolian Revolution,Mongolia,Asia,"December 10, 1989",10/12/1989,1989,"May 10, 1990",10/05/1990,1990,1,5,152,0,0,1985-89,496,712,,,MNG,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40000,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,7,1
118,Romanian Revolution,Romania,Europe,"December 15, 1989",15/12/1989,1989,"December 27, 1989",27/12/1989,1989,1,1,13,0,0,1985-89,642,360,,,ROM,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,100000,0,1,1,1,0,0,1,0,0,1,1,1,1,1104,3.042969,7.006695,1104,4,0,1,3,0,15,0
197,First Liberian Civil War,Liberia,Sub-Saharan Africa,"December 24, 1989",24/12/1989,1989,"August 17, 1996",17/08/1996,1996,7,80,2429,0,0,1985-89,430,450,,,LBR,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000,0,0,0,1,0,0,0,0,0,0,0,1,1,200000,5.30103,12.206073,28571.4,6,0,1,2,1,12,1
123,Second Naxalite Rebellion,India,Asia,1990,01/01/1990,1990,Ongoing,,,25,300,9131,1,0,1990-94,356,750,,,IND,1,0,0,0,0,0,0,R,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,100000,0,0,1,0,1,0,0,0,0,0,0,1,1,8600,3.934498,9.059517,373.9,4,1,0,0,0,13,
322,Black January in Baku,Soviet-controlled Azerbaijan,Europe,"January 10, 1990",10/01/1990,1990,"January 22, 1990",22/01/1990,1990,1,1,13,0,0,1990-94,31,373,365,643,AZE,0,0,1,0,0,0,1,U,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,200000,0,1,1,1,0,0,1,0,0,0,0,1,1,282,2.450249,5.641907,282,3,0,0,0,0,1,1
218,Nepalese People's Movement,Nepal,Asia,"February 18, 1990",18/02/1990,1990,"April 18, 1990",18/04/1990,1990,1,2,60,0,0,1990-94,524,790,,,NPL,1,0,0,0,0,0,0,U,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,200000,0,1,1,1,1,0,0,0,0,0,0,0,1,37,1.568202,3.610918,37,2,0,1,2,0,7,1
357,Baren Uprising,Chinese-controlled Xinjiang,Asia,"April 5, 1990",05/04/1990,1990,"April 10, 1990",10/04/1990,1990,1,1,6,0,0,1990-94,,7114,710,156,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,0,0,0,0,1,0,1,1,1725,3.236789,7.452982,1725,4,0,0,0,0,1,1
369,Assam Rebellion,Indian-controlled Assam,Asia,May 1990,01/05/1990,1990,Ongoing,,,25,297,9011,1,0,1990-94,,7572,750,356,,0,0,1,0,0,0,0,R,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,1,0,1,1,0,0,0,0,0,0,1,1,19333,4.286299,9.869569,773.3,5,1,0,0,0,13,
372,Second Tuareg Rebellion in Mali,Tuareg-inhabited regions of Mali,Sub-Saharan Africa,May 1990,01/05/1990,1990,"March 27, 1996",27/03/1996,1996,6,71,2158,0,0,1990-94,,4321,432,466,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,0,0,0,0,0,0,1,1,309,2.489958,5.733341,51.5,3,0,0,1,1,7,0
373,Nigerien Civil War,Tuareg-inhabited reigons of Niger,Sub-Saharan Africa,"May 6, 1990",06/05/1990,1990,"April 24, 1995",24/04/1995,1995,5,60,1815,0,0,1990-94,,4363,436,562,,0,0,1,0,0,0,1,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,0,0,0,0,0,0,1,1,662,2.820858,6.495266,132.4,3,0,0,1,1,7,1
186,Kosovo War for Independence,Serbian-controlled Kosovo,Europe,"September 7, 1990",07/09/1990,1990,"June 4, 1999",04/06/1999,1999,9,105,3193,0,0,1990-94,,347,345,890,,0,0,1,0,0,0,0,UR,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,400000,0,1,1,1,0,0,1,0,0,0,0,1,1,13362,4.125871,9.50017,1484.7,5,0,1,3,0,6,0
122,Rwandan civil war,Rwanda,Sub-Saharan Africa,"October 1, 1990",01/10/1990,1990,"July 18, 1994",18/07/1994,1994,4,46,1387,0,0,1990-94,646,517,,,RWA,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000,0,0,0,0,0,0,0,0,0,0,0,1,1,766667,5.884607,13.549808,191666.8,6,0,1,3,0,5,0
271,1990 Revolution in Bangladesh,Bangladesh,Asia,"October 8, 1990",08/10/1990,1990,"December 6, 1990",06/12/1990,1990,1,2,60,0,0,1990-94,50,771,,,BGD,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,100000,0,1,1,1,0,0,1,0,0,0,0,0,0,3,0.477121,1.098612,3,1,0,1,3,0,2,1
392,Third Chadian civil war,Chad,Sub-Saharan Africa,"November 10, 1990",10/11/1990,1990,January 1996,15/01/1996,1996,6,63,1893,0,0,1990-94,148,483,,,TCD,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,0,0,0,0,0,0,0,0,0,0,0,1,1,2575,3.410777,7.853605,429.2,4,0,1,2,0,7,0
195,Togo 1991 Revolution,Togo,Sub-Saharan Africa,March 1991,01/03/1991,1991,"January 25, 1993",25/01/1993,1991,2,23,697,0,0,1990-94,768,461,,,TGO,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,30000,0,1,1,1,0,0,1,0,0,0,0,1,1,196,2.292256,5.278115,98,3,0,0,1,0,7,0
216,1991 Uprisings in Iraq,Iraq,Middle East/North Africa,"March 1, 1991",01/03/1991,1991,"April 5, 1991",05/04/1991,1991,1,2,36,0,0,1990-94,368,645,,,IRQ,1,0,0,0,1,0,0,UR,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0,0,1,1,1,30000,4.477121,10.308953,30000,5,0,0,0,0,1,1
188,March 1991 Revolution in Mali,Mali,Sub-Saharan Africa,"March 17, 1991",17/03/1991,1991,"March 26, 1991",26/03/1991,1991,1,1,10,0,0,1990-94,466,432,,,MLI,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,100000,0,1,1,1,0,0,1,0,0,0,0,0,0,232,2.365488,5.446737,232,3,0,1,3,0,3,1
126,Sierra Leonean Civil War,Sierra Leone,Sub-Saharan Africa,"March 23, 1991",23/03/1991,1991,"January 18, 2002",18/01/2002,2002,11,130,3955,0,0,1990-94,694,451,,,SLE,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000,0,0,0,1,0,0,0,0,0,0,0,0,1,62500,4.79588,11.042922,5681.8,6,0,0,1,1,6,0
296,Albanian Anti-Communist Protests,Albania,Europe,"May 16, 1991",16/05/1991,1991,"June 8, 1991",08/06/1991,1991,1,1,24,0,0,1990-94,8,339,,,ALB,1,0,0,0,0,1,1,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,200000,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0.60206,1.386294,4,1,0,1,2,0,2,0
246,1991 Madagascar Revolution,Madagascar,Sub-Saharan Africa,"June 10, 1991",10/06/1991,1991,"October 31, 1991",31/10/1991,1991,1,5,144,0,0,1990-94,450,580,,,MDG,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,400000,0,1,1,1,0,0,1,0,0,1,0,0,1,80,1.90309,4.382027,80,2,0,1,2,0,7,1
124,Russian revolution of 1991,Soviet Union,Europe,"August 19, 1991",19/08/1991,1991,"December 10, 1991",10/12/1991,1991,1,4,114,0,0,1990-94,643,365,,,RUS,1,0,0,0,1,0,1,U,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,300000,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.477121,1.098612,3,1,0,1,3,0,8,1
228,Chechen Revolution,Russian-controlled Chechnya,Europe,"August 22, 1991",22/08/1991,1991,"November 10, 1991",10/11/1991,1991,1,3,81,0,0,1990-94,,374,365,643,,0,0,1,0,0,0,1,U,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,50000,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,9,1
225,Georgian Civil War 1991-93,Georgia,Europe,"September 2, 1991",02/09/1991,1991,"December 31, 1993",31/12/1993,1993,3,28,852,0,0,1990-94,268,372,,,GEO,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,50000,0,0,1,1,0,0,0,0,0,0,0,1,1,12250,4.088136,9.413281,4083.3,5,0,1,3,0,5,1
125,Algerian Civil War,Algeria,Middle East/North Africa,"March 4, 1992",04/03/1992,1992,"February 8, 2002",08/02/2002,2002,10,120,3629,0,0,1990-94,12,615,,,DZA,1,0,0,0,0,0,1,RU,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000,0,0,0,1,1,0,0,0,0,0,0,0,1,123500,5.091667,11.723996,12350,6,0,0,0,0,1,0
347,Oromo Rebellion,Ethiopia,Sub-Saharan Africa,March 1992,15/03/1992,1992,Ongoing,,,23,274,8327,1,0,1990-94,,5312,530,231,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,0,0,0,0,0,0,0,0,0,0,0,1,1,4267,3.630123,8.358666,203.2,4,1,0,0,0,13,
208,Tajikistan Civil War,Tajikistan,Asia,"March  22, 1992",22/03/1992,1992,"June 27, 1997",27/06/1997,1997,6,64,1924,0,0,1990-94,762,702,,,TJK,1,0,0,0,0,0,1,UR,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,200000,0,0,0,0,1,0,0,0,0,0,0,1,1,75000,4.875061,11.225243,12500,6,0,0,1,1,7,0
127,Black May in Thailand,Thailand,Asia,"April 7, 1992",07/04/1992,1992,"May 20, 1992",24/05/1992,1992,1,2,48,0,0,1990-94,764,800,,,THA,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,200000,0,1,1,1,0,0,1,0,1,0,0,0,1,99,1.995635,4.59512,99,2,0,1,1,0,7,1
345,Russian constitutional crisis of 1993,Russian Federation,Europe,"September 21, 1993",21/09/1993,1993,"October 4, 1993",04/10/1993,1993,1,1,14,0,0,1990-94,643,365,,,RUS,1,0,0,0,0,0,1,U,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,15000,0,0,1,0,0,0,1,0,0,0,0,0,0,187,2.271842,5.231109,187,3,0,0,0,0,1,1
128,Second Burundi Civil War,Burundi,Sub-Saharan Africa,"October 21, 1993",21/10/1993,1993,"July 4, 2005",04/07/2005,2005,12,141,4275,0,0,1990-94,108,516,,,BDI,1,0,0,0,0,0,1,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000,0,0,0,0,1,0,0,0,0,0,0,1,1,250000,5.39794,12.429216,20833.3,6,0,1,2,1,7,0
130,Taliban Revolution,Afghanistan,Asia,"January 1, 1994",01/01/1994,1994,"September 27, 1996",27/09/1996,1996,3,33,1001,0,0,1990-94,4,700,,,AFG,1,0,0,0,1,0,0,R,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,0,0,0,1,1,0,0,0,0,1,0,1,1,50000,4.69897,10.819778,16666.7,5,0,1,3,0,5,1
355,Chiapas Rebellion,Mexico,Latin America/Carribean,"January 1, 1994",01/01/1994,1994,"January 17, 1994",17/01/1994,1994,1,1,17,0,0,1990-94,484,70,,,MEX,1,0,0,0,0,0,0,RU,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2000,0,0,1,0,1,0,0,0,0,0,0,1,1,400,2.60206,5.991465,400,3,0,0,0,0,10,1
323,1994 Bahrain Uprising,Bahrain,Middle East/North Africa,June 1994,01/06/1994,1994,"December 23, 2000",23/12/2000,2000,7,79,2398,0,0,1990-94,48,692,,,BHR,1,0,0,0,0,0,0,UR,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,80000,0,1,1,0,1,0,1,0,0,1,0,1,1,40,1.60206,3.688879,5.7,2,0,1,2,0,7,0
243,First Chechen War,Russian-controlled Chechnya,Europe,"December 11, 1994",11/12/1994,1994,"August 31, 1996",31/08/1996,1996,2,21,630,0,0,1990-94,,374,365,643,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,1,1,76667,4.884609,11.247227,38333.5,6,0,1,3,0,5,1
324,1995 Yining/Ghulja Disturbances ,Chinese-controlled Xinjiang,Asia,"April 22, 1995",22/04/1995,1995,"April 26, 1995",26/04/1995,1995,1,1,5,0,0,1995-99,,7114,710,156,,0,0,1,0,0,0,0,U,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,100000,1,1,0,0,0,0,1,0,0,0,0,1,1,200,2.30103,5.298317,200,3,0,0,0,0,1,0
131,Nepalese civil war,Nepal,Asia,"February 13, 1996",13/02/1996,1996,"November 21, 2006",21/11/2006,2006,11,130,3935,0,0,1995-99,524,790,,,NPL,1,0,0,0,0,0,0,R,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12000,0,0,0,0,1,0,0,0,0,0,0,0,1,15200,4.181844,9.629051,1381.8,5,0,0,2,1,7,0
132,Congo Civil War,Zaire,Sub-Saharan Africa,December 1996,01/12/1996,1996,"May 16, 1997",16/05/1997,1997,1,6,167,0,0,1995-99,180,490,,,ZAR,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57000,0,0,0,0,1,0,0,0,0,0,0,1,1,370000,5.568202,12.821258,370000,6,0,1,3,0,5,1
297,Albanian pyramid scheme revolt,Albania,Europe,"January 16, 1997",16/01/1997,1997,"April 15, 1997",15/04/1997,1997,1,3,90,0,0,1995-99,8,339,,,ALB,1,0,0,0,0,1,0,U,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,2000,3.30103,7.600902,2000,4,0,0,2,0,6,0
267,Republic of Congo Civil War,Republic of Congo,Sub-Saharan Africa,"June 5, 1997",05/06/1997,1997,December 1999,31/12/1999,1999,3,31,940,0,0,1995-99,178,484,,,COG,1,0,0,0,0,1,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,16000,0,0,0,1,1,0,0,0,0,0,0,1,1,13929,4.14392,9.541728,4643,5,0,1,3,0,7,0
133,Indonesian Revolution,Indonesia,Asia,"February 19, 1998",19/02/1998,1998,"May  21, 1998",21/05/1998,1998,1,4,92,0,0,1995-99,360,850,,,IDN,1,0,0,0,1,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,500000,0,1,1,1,0,0,1,0,0,1,0,0,0,2629,3.419791,7.874359,2629,4,0,1,3,0,2,0
334,1999 Shia Uprising in Iraq,Iraq,Middle East/North Africa,"February 18, 1999",18/02/1999,1999,"April 24, 1999",24/04/1999,1999,1,3,66,0,0,1995-99,368,645,,,IRQ,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,0,1,0,1,1,240,2.380211,5.480639,240,3,0,0,0,0,1,1
200,Second Liberian Civil War,Liberia,Sub-Saharan Africa,April 1999,01/04/1999,1999,"August 18, 2003",18/08/2003,2003,5,53,1601,0,0,1995-99,430,450,,,LBR,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,225000,5.352183,12.323856,45000,6,0,1,2,0,6,1
244,Second Chechen War,Russian-controlled Chechnya,Europe,"August 26, 1999",26/08/1999,1999,"April 16, 2009",16/04/2009,2009,10,116,3522,0,0,1995-99,,374,365,643,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000,0,0,0,0,0,0,0,0,0,0,0,1,1,64402,4.808899,11.0729,6440.2,6,0,0,0,0,4,0
134,Bulldozer Revolution,Serbia,Europe,"February 17, 2000",17/02/2000,2000,"October 7, 2000",07/10/2000,2000,1,8,234,0,0,2000-04,890,345,,,YUG,1,0,0,0,1,1,0,U,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,200000,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0.30103,0.693147,2,1,0,1,3,0,2,0
135,Second Intifada,Israeli-occupied West Bank and Gaza,Middle East/North Africa,"September 28, 2000",28/09/2000,2000,"February 8, 2005",08/02/2005,2005,5,53,1595,0,0,2000-04,,665,666,376,,0,0,1,1,0,0,0,U,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,5033,3.701827,8.523772,1006.6,4,0,0,1,0,10,0
137,EDSA 2 Revolution,Philippines,Asia,"January 17, 2001",17/01/2001,2001,"January 20, 2001",20/01/2001,2001,1,1,4,0,0,2000-04,608,840,,,PHL,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,300000,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,3,0,2,0
138,EDSA 3,Philippines,Asia,"April 30, 2001",30/04/2001,2001,"May 7, 2001",07/05/2001,2001,1,1,8,0,0,2000-04,608,840,,,PHL,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,300000,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.60206,1.386294,4,1,0,0,0,0,1,0
325,December 2001 Uprising in Argentina,Argentina,Latin America/Carribean,"December 16, 2001",16/12/2001,2001,"January 1, 2002",01/01/2002,2002,1,1,17,0,0,2000-04,32,160,,,ARG,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,0,1,0,0,0,0,0,1,0,0,0,0,0,22,1.342422,3.091042,22,2,0,1,2,0,2,0
139,Madagascar electoral revolution,Madagascar,Sub-Saharan Africa,"January 28, 2002",28/01/2002,2002,"July 5, 2002",02/07/2002,2002,1,6,156,0,0,2000-04,450,580,,,MDG,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,500000,1,1,0,0,0,0,1,0,1,0,0,1,1,48,1.681241,3.871201,48,2,0,1,3,0,9,1
140,2002 Anti-Chavez Revolt,Venezuela,Latin America/Carribean,"April 5, 2002",05/04/2002,2002,"April 13, 2002",13/04/2002,2002,1,1,9,0,0,2000-04,862,101,,,VEN,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,200000,0,1,0,0,0,1,0,0,1,0,1,0,0,20,1.30103,2.995732,20,2,0,0,0,0,1,0
220,First Ivoirian Civil War,Ivory Coast,Sub-Saharan Africa,"September 19, 2002",19/09/2002,2002,"March 4, 2007",04/03/2007,2007,5,54,1628,0,0,2000-04,384,437,,,CIV,1,0,0,0,0,1,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,16000,0,0,0,1,1,0,0,0,0,0,1,1,1,2407,3.381476,7.786136,481.4,4,0,0,1,0,7,1
142,Rose Revolution,Georgia,Europe,"November 3, 2003",02/11/2003,2003,"November 23, 2003",23/11/2003,2003,1,1,22,0,0,2000-04,268,372,,,GEO,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100000,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,0,2,0
