"id","cowcode","location","latitude","longitude","asciiname","event_date","side","actors","issue","scope","part_violence","sec_engagement","numparticipants","avg_numparticipants","source","version"
25523,770,1174872,24.9056,67.0822,"Karachi",2007-03-26,1,"","against:removal of top judge Chaudhry;against:President Musharraf",0,NA,1,"",NA,"The Associated Press",1
25661,770,1174872,24.9056,67.0822,"Karachi",2007-03-26,1,"","for:Musharraf to step down;for:free polls;for:interim government",0,NA,NA,"4000",4000,"Agence France Presse -- English",1
25511,770,1174872,24.9056,67.0822,"Karachi",2007-03-19,1,"lawyers","against:house arrest of top judge Chaudhry;against:President Musharraf",0,NA,NA,"1000",1000,"The Associated Press",1
25507,770,1174872,24.9056,67.0822,"Karachi",2007-03-17,1,"lawyers","against:ouster of top judge Chaudhry",0,NA,NA,"hundreds",200,"Agence France Presse -- English",1
25404,770,1174872,24.9056,67.0822,"Karachi",2007-03-16,1,"","against:ouster of top judge",0,NA,NA,"300",300,"Agence France Presse -- English",1
25397,770,1174872,24.9056,67.0822,"Karachi",2007-03-14,1,"lawyers","against:ouster of top judge Chaudhry",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
25393,770,1174872,24.9056,67.0822,"Karachi",2007-03-14,1,"lawyers;opposition politicians","against:ouster of top justice Chaudhry",0,NA,NA,"",NA,"Agence France Presse -- English",1
25381,770,1174872,24.9056,67.0822,"Karachi",2007-03-12,1,"lawyers","against:sacking of top judge;against:President Musharraf",0,0,NA,"500",500,"Agence France Presse -- English",1
25365,770,1174872,24.9056,67.0822,"Karachi",2007-03-12,1,"lawyers","against:removal of Chief Justice Chaudhry;against:President Musharraf",0,0,1,"hundreds",200,"The Associated Press",1
25388,770,1174872,24.9056,67.0822,"Karachi",2007-03-12,1,"lawyers","against:suspension of chief justice",0,NA,NA,"500",500,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
25383,770,1174872,24.9056,67.0822,"Karachi",2007-03-12,1,"lawyers","against:sacking of top judge;against:President Musharraf",0,NA,NA,"",NA,"Agence France Presse -- English",1
25360,770,1174872,24.9056,67.0822,"Karachi",2007-03-08,1,"","for:women's rights",0,NA,NA,"",NA,"Agence France Presse -- English",1
25296,770,1174872,24.9056,67.0822,"Karachi",2006-12-15,1,"Pashtun passenger bus owners","for:government compensation for vehicles damaged in past riots",0,1,2,"hundreds",200,"Agence France Presse -- English",1
25294,770,1174872,24.9056,67.0822,"Karachi",2006-12-10,1,"supporters of Islamic alliance","against:President Musharraf;for:government to withdraw changes to rape statute",0,0,1,"20000",20000,"The Associated Press",1
25292,770,1174872,24.9056,67.0822,"Karachi",2006-12-10,1,"supporters of hardline Islamic parties","against:bill amending Islamic rape laws;against:President Musharraf",0,0,NA,"25000",25000,"Agence France Presse -- English",1
25249,770,1174872,24.9056,67.0822,"Karachi",2006-11-17,0,"Mutahida Qaumi Movement","for:changes in rape law",0,NA,NA,"10000",10000,"The Associated Press",1
24816,770,1174872,24.9056,67.0822,"Karachi",2006-11-03,1,"Pashtuns","",0,NA,NA,"thousands",2000,"The Associated Press",1
24802,770,1174872,24.9056,67.0822,"Karachi",2006-11-03,1,"Islamists","against:air strike on madrasa",0,NA,NA,"thousands",2000,"The Associated Press",1
24795,770,1174872,24.9056,67.0822,"Karachi",2006-11-03,1,"Pashtuns","against:air strike on madrasa",0,NA,NA,"3000",3000,"Agence France Presse -- English",1
24732,770,1174872,24.9056,67.0822,"Karachi",2006-11-01,1,"","against:airstrike at madrasa",0,NA,NA,"",NA,"Agence France Presse -- English",1
24707,770,1174872,24.9056,67.0822,"Karachi",2006-10-31,1,"","for:toppling Musharraf government",0,NA,NA,"",NA,"The Associated Press",1
24700,770,1174872,24.9056,67.0822,"Karachi",2006-10-30,1,"Jamaat e Islami youth wing","against:deadly US airstrike at madrasa",0,NA,NA,"200",200,"Agence France Presse -- English",1
24556,770,1174872,24.9056,67.0822,"Karachi",2006-08-28,1,"","against:government forces killing Baluch tribal leader Bugti",0,1,2,"500",500,"The Associated Press",1
24566,770,1174872,24.9056,67.0822,"Karachi",2006-08-28,1,"Baloch youth","against:military council's handling of post Mubarak Egypt",0,1,NA,"",NA,"Agence France Presse -- English",1
24559,770,1174872,24.9056,67.0822,"Karachi",2006-08-28,1,"","against:government forces killing Baluch tribal leader Bugti",0,1,2,"",NA,"Agence France Presse -- English",1
24564,770,1174872,24.9056,67.0822,"Karachi",2006-08-27,1,"Baloch youth","against:government forces killing Baluch tribal leader Bugti",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24262,770,1174872,24.9056,67.0822,"Karachi",2006-05-01,1,"","for:wage increases;against:price hikes",0,NA,NA,"",NA,"Agence France Presse -- English",1
24255,770,1174872,24.9056,67.0822,"Karachi",2006-04-14,1,"Islamists","for:immediate arrest of those responsible for bombing",0,0,NA,"",NA,"The Associated Press",1
24238,770,1174872,24.9056,67.0822,"Karachi",2006-03-05,1,"","against:prophet cartoons;against:President Musharraf receiving Bush",0,0,1,"50000",50000,"The Associated Press",1
24192,770,1174872,24.9056,67.0822,"Karachi",2006-02-26,1,"Tahafuz e Khatm e Nabuwat supporters","for:ending diplomatic ties with European countries",0,0,NA,"25000",25000,"The Associated Press",1
24025,770,1174872,24.9056,67.0822,"Karachi",2006-02-10,1,"Jamaat i Islami supporters","for:severing ties with western countries",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
23911,770,1174872,24.9056,67.0822,"Karachi",2006-01-15,1,"","against:President Musharraf;against:US air strike in Bajaur agency",0,NA,NA,"5000",5000,"Agence France Presse -- English",1
23905,770,1174872,24.9056,67.0822,"Karachi",2006-01-02,1,"Baluch nationalist party supporters","against:ongoing military operation in Baluchistan;against:military dictatorship",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
23896,770,1174872,24.9056,67.0822,"Karachi",2005-12-22,1,"","against:building of Kalabagh Dam in Sindh province",0,NA,1,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
23856,770,1174872,24.9056,67.0822,"Karachi",2005-09-16,1,"women;women's Action Forum activists","for:apology from Musharraf about rape remark",0,NA,NA,"100",100,"Agence France Presse -- English",1
25247,770,1174089,34.7361,71.52739,"Khar",2006-11-06,1,"college students","against:airstrike at madrasa",0,NA,NA,"1200",1200,"Agence France Presse -- English",1
24812,770,1174089,34.7361,71.52739,"Khar",2006-11-04,1,"tribal students","against:air strike on madrasa",0,NA,NA,"hundreds",200,"Agence France Presse -- English",1
24815,770,1174089,34.7361,71.52739,"Khar",2006-11-03,1,"tribesmen;Islamists","against:government claim that America is not behind Bajaur air strike",0,NA,NA,"",NA,"The Associated Press",1
24791,770,1174089,34.7361,71.52739,"Khar",2006-11-01,1,"","for:resignation of President Musharraf",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24793,770,1174089,34.7361,71.52739,"Khar",2006-11-01,1,"","against:incumbent President Robert Kocharyan;against:falsifying results of elections;for:criminal proceeding against incumbent president",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24701,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"tribesmen","against:President Musharraf",0,NA,NA,"20000",20000,"The Associated Press",1
24709,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"tribesmen","against:airstrike at madrasa",0,NA,NA,"10000",10000,"The Associated Press",1
24738,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"armed tribesmen","against:airstrike at madrasa;against:President Musharraf",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24736,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"tribesmen","against:airstrike at madrasa",0,NA,NA,"20000",20000,"The Associated Press",1
24710,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"tribesmen","against:air strike on madrasa",0,NA,NA,"5000",5000,"Agence France Presse -- English",1
24723,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"armed tribesmen","against:airstrike at madrasa",0,NA,NA,"10000",10000,"Agence France Presse -- English",1
24730,770,1174089,34.7361,71.52739,"Khar",2006-10-31,1,"pro-Taliban tribesmen","against:airstrike at madrasa",0,0,NA,"15000",15000,"Agence France Presse -- English",1
23948,770,1174089,34.7361,71.52739,"Khar",2006-01-22,1,"Jamiat Ulema e Islam supporters;Awami National Party supporters;PPPP parliamentarians","for:resignation of President Musharraf",0,1,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
23947,770,1174089,34.7361,71.52739,"Khar",2006-01-22,1,"tribal Jamiat Ulema i Islami supporters","against:President Musharraf;against:lethal US air strike",0,1,2,"1000",1000,"Agence France Presse -- English",1
23909,770,1174089,34.7361,71.52739,"Khar",2006-01-14,1,"","against:US raid",0,1,2,"70;80",75,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
26914,770,1174042,32.81612,73.88697,"Kharian",2007-05-05,1,"ousted chief judge Chaudhry supporters","",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
22537,770,1173491,33.58196,71.44929,"Kohat",2003-07-04,1,"Islamists","against:unseating of Islamist MP",0,NA,NA,"2000",2000,"Agence France Presse -- English",1
33659,770,1172657,25.17847,69.56913,"Kunri",2008-02-12,1,"PPP workers;supporters","against:killings during clashes between political parties;for:authorities to immediately lodge complaint of murder",0,2,NA,"Hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31862,770,1172453,30.39997,68.76179,"Lahor",2007-11-14,1,"Islamist Jamaat e Islami party","",0,NA,NA,"",NA,"Agence France Presse -- English",1
30264,770,1172453,30.39997,68.76179,"Lahor",2007-09-21,1,"","against:president;against:president's rerun in elections",0,NA,NA,"",NA,"The Associated Press",1
31267,770,1172451,31.54972,74.34361,"Lahore",2008-07-21,3,"journalists community;South Asian Free Media Association;Lahore Press Club;Punjab Union journalists","against:increasing intolerance;against:attacks on freedom of press;against:extremism;against:Talibanization",NA,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31268,770,1172451,31.54972,74.34361,"Lahore",2008-07-21,3,"journalists community;South Asian Free Media Association;Lahore Press Club;Punjab Union Journalists","against:increasing intolerance in society;against:attacks on the freedom of press;against:extremism;against:Talibanization",NA,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31266,770,1172451,31.54972,74.34361,"Lahore",2008-07-17,1,"investors at Lahore stock exchange","for:ending lower locks",0,1,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31035,770,1172451,31.54972,74.34361,"Lahore",2008-07-03,1,"Hizbut Tahrir","against:military operation;against:killing of innocent girls",0,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
30802,770,1172451,31.54972,74.34361,"Lahore",2008-06-12,1,"lawyers","for:new government to restore judges sacked by president;for:party of Long March",0,NA,NA,"Thousands",2000,"Agence France Presse -- English",1
30795,770,1172451,31.54972,74.34361,"Lahore",2008-06-12,1,"lawyers","for:new government to restore judges sacked by president;for:start of Long March",0,0,1,"8000",8000,"Agence France Presse -- English",1
31014,770,1172451,31.54972,74.34361,"Lahore",2008-06-12,1,"lawyers;opposition activists","for:reinstatement of dozens of judges sacked by Musharraf;against:Musharraf;for:long march of protest",0,NA,1,"40000",40000,"The Associated Press",1
30772,770,1172451,31.54972,74.34361,"Lahore",2008-06-09,1,"lawyers;activists","for:new government to restore judges sacked by president;for:ouster of president",0,NA,NA,"",NA,"The Associated Press",1
30744,770,1172451,31.54972,74.34361,"Lahore",2008-05-28,1,"Jamaat I Islami;workers;supporters;general public","for:releasing father of country's nuclear bomb Khan;against:chief justice",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
30730,770,1172451,31.54972,74.34361,"Lahore",2008-05-22,1,"lawyers;political parties","against:dismissal of judges;for:ruling parties to restore judges",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
32343,770,1172451,31.54972,74.34361,"Lahore",2007-12-23,1,"lawyers;civil society members;students","against:Musharraf;against:manhandling of colleagues",0,0,1,"300",300,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
32318,770,1172451,31.54972,74.34361,"Lahore",2007-12-13,0,"lawyers","against:Musharraf;for:boycott unless government reinstates the deposed chief justice and other judges",0,NA,NA,"1000",1000,"The Associated Press",1
32166,770,1172451,31.54972,74.34361,"Lahore",2007-12-06,1,"lawyers","for:reinstatement of Chaudhry and other judges;against:government",0,0,NA,"700",700,"The Associated Press",1
32162,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:Musharraf's inauguration;against:Musharraf",0,2,2,"200",200,"The Associated Press",1
32160,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:oath taking by president for the second term",0,2,2,"Hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
32159,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:Musharraf's swearing in;against:Musharraf",0,2,2,"",NA,"Agence France Presse -- English",1
32158,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:oath taking by president",0,2,2,"Hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
32161,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:Musharraf's swearing in",0,2,2,"",NA,"Agence France Presse -- English",1
32124,770,1172451,31.54972,74.34361,"Lahore",2007-11-29,1,"lawyers","against:Musharraf's swearing in;against:Musharraf",0,2,2,"Several Hundreds",200,"Agence France Presse -- English",1
32157,770,1172451,31.54972,74.34361,"Lahore",2007-11-28,1,"lawyers","against:Musharraf's swearing in;against:Musharraf",0,2,2,"Several Hundreds",200,"Agence France Presse -- English",1
32322,770,1172451,31.54972,74.34361,"Lahore",2007-11-25,1,"Sharif supporters","for:welcoming opposition activist Sharif",0,NA,NA,"Thousands",2000,"Agence France Presse -- English",1
32073,770,1172451,31.54972,74.34361,"Lahore",2007-11-21,1,"","against:ban on private channel TV station;for:listening to speech of founding editor",0,NA,NA,"Hundreds",200,"BBC Monitoring World Media Supplied by BBC Worldwide Monitoring",1
32053,770,1172451,31.54972,74.34361,"Lahore",2007-11-21,1,"","against:closure of private channel TV;for:listening to speech of talk show host from TV station",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
32052,770,1172451,31.54972,74.34361,"Lahore",2007-11-20,1,"Punjab Union of Journalists","against:Press and Publications and PEMRA ordinance;for:freedom of press;against:president;against:government;for:withdrawal of curbs on private TV channels",0,NA,1,"",NA,"BBC Monitoring World Media Supplied by BBC Worldwide Monitoring",1
32047,770,1172451,31.54972,74.34361,"Lahore",2007-11-20,1,"Punjab Union of Journalists","against:Press and Publications and PEMRA ordinance;for:freedom of press;against:president;against:government;for:withdrawal of curbs on private TV channels",0,NA,1,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31972,770,1172451,31.54972,74.34361,"Lahore",2007-11-17,1,"journalists community","against:the Musharraf government shutting down Geo TV network and another TV channel transmission;against:government's decision of suppressing media",0,NA,NA,"Hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31969,770,1172451,31.54972,74.34361,"Lahore",2007-11-17,1,"journalist community","against:government to shut down TV channels;against:government's decision to suppress media",0,NA,NA,"Hundreds",200,"BBC Monitoring World Media Supplied by BBC Worldwide Monitoring",1
31962,770,1172451,31.54972,74.34361,"Lahore",2007-11-16,1,"students","against:president;for:Khan",0,NA,NA,"3000",3000,"The Associated Press",1
31954,770,1172451,31.54972,74.34361,"Lahore",2007-11-15,1,"students","against:president;for:Khan",0,NA,NA,"2000",2000,"The Associated Press",1
31953,770,1172451,31.54972,74.34361,"Lahore",2007-11-15,1,"students","against:arrest of Khan under anti-terror legislation;against:radicals of student wing;against:IJT;against:police",0,NA,2,"3000",3000,"Agence France Presse -- English",1
31860,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students","for:Khan;against:emergency rule",0,NA,2,"",NA,"Agence France Presse -- English",1
31861,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:President Musharraf",0,NA,2,"",NA,"Agence France Presse -- English",1
31865,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:state of emergency imposed by President Musharraf",0,NA,2,"",NA,"Agence France Presse -- English",1
31867,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:state of emergency imposed by President Musharraf",0,NA,2,"",NA,"Agence France Presse -- English",1
31866,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students","",0,NA,2,"",NA,"Agence France Presse -- English",1
31863,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:state of emergency imposed by President Musharraf",0,NA,2,"",NA,"Agence France Presse -- English",1
31950,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:president;against:president's candidacy in presidential elections",0,NA,2,"",NA,"Agence France Presse -- English",1
31951,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:state of emergency imposed by President Musharraf",0,NA,2,"200",200,"The Associated Press",1
31949,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:president;against:government",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
31864,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:state of emergency imposed by President Musharraf",0,NA,2,"",NA,"Agence France Presse -- English",1
31948,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students of Punjab University;political leader Khan","against:president",0,NA,2,"",NA,"Agence France Presse -- English",1
31958,770,1172451,31.54972,74.34361,"Lahore",2007-11-14,1,"students;Khan","",0,NA,2,"",NA,"Agence France Presse -- English",1
31854,770,1172451,31.54972,74.34361,"Lahore",2007-11-13,1,"Bhutto supporters","against:state of emergency imposed by President Musharraf;against:arrest of Bhutto;for:staging long march of protests;against:government",0,NA,2,"",NA,"The Associated Press",1
29512,770,1172451,31.54972,74.34361,"Lahore",2007-07-14,1,"","for:prayers for radical cleric killed at mosque;against:president",0,NA,NA,"10000",10000,"The Associated Press",1
29515,770,1172451,31.54972,74.34361,"Lahore",2007-07-14,1,"","for:democracy;for:suspended chief justice;for:independence of judiciary",0,NA,NA,"",NA,"Agence France Presse -- English",1
29514,770,1172451,31.54972,74.34361,"Lahore",2007-07-14,1,"supporters of Chaudhry","for:suspended top judge;against:president;for:independent judiciary",0,NA,2,"",NA,"Agence France Presse -- English",1
29513,770,1172451,31.54972,74.34361,"Lahore",2007-07-14,1,"","for:suspended top judge;for:democracy",0,NA,1,"Thousands",2000,"Agence France Presse -- English",1
29517,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"","for:holy war;against:president;against:government operation at Red Mosque;for:praying for innocent killed at Red Mosque",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
29434,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"Islamic protesters","for:praying for those killed in Red Mosque raid;against:government killing innocent people;against:president;against:government",0,NA,NA,"20000",20000,"Agence France Presse -- English",1
29505,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"","against:government assault on a radical mosque",0,NA,NA,"",NA,"The Associated Press",1
29496,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"hardline Islamist group;supporters","for:praying for innocent victims at Red Mosque raid",0,NA,NA,"20000",20000,"Agence France Presse -- English",1
29499,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"","against:government assault on a radical mosque",0,NA,NA,"",NA,"The Associated Press",1
29439,770,1172451,31.54972,74.34361,"Lahore",2007-07-13,1,"","for:praying for those killed in Red Mosque raid;against:Red Mosque army raid;against:president",0,NA,NA,"20000",20000,"Agence France Presse -- English",1
29431,770,1172451,31.54972,74.34361,"Lahore",2007-07-12,1,"lawyers;opposition activists","against:president's attempt to dismiss the country's chief justice;for:praying for cleric brother who was killed in Red Mosque raid;against:president",0,NA,NA,"2000",2000,"The Associated Press",1
29433,770,1172451,31.54972,74.34361,"Lahore",2007-07-12,1,"lawyers","against:presidential reference;against:Red Mosque incident;for:praying for those killed in the accident",0,0,1,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
29432,770,1172451,31.54972,74.34361,"Lahore",2007-07-12,1,"lawyers;opposition activists","against:president;for:praying for cleric killed during Red Mosque raid",0,NA,NA,"2000",2000,"The Associated Press",1
29407,770,1172451,31.54972,74.34361,"Lahore",2007-07-04,1,"radical religious parties","against:siege of Red Mosque by police",0,NA,NA,"",NA,"The Associated Press",1
29409,770,1172451,31.54972,74.34361,"Lahore",2007-07-03,1,"","against:siege of Red Mosque by police",0,NA,NA,"",NA,"The Associated Press",1
29376,770,1172451,31.54972,74.34361,"Lahore",2007-06-23,1,"","for:showing support for suspended chief justice",0,NA,NA,"Hundreds",200,"Agence France Presse -- English",1
29378,770,1172451,31.54972,74.34361,"Lahore",2007-06-23,1,"","for:supporting suspended chief justice",0,NA,NA,"Hundreds",200,"Agence France Presse -- English",1
29377,770,1172451,31.54972,74.34361,"Lahore",2007-06-23,1,"","for:supporting suspended chief justice",0,NA,NA,"Hundreds",200,"Agence France Presse -- English",1
29340,770,1172451,31.54972,74.34361,"Lahore",2007-06-21,1,"lawyers;opposition supporters;human rights activists","for:supporters of suspended chief justice;against:president attacking judiciary;against:president's dictatorship",0,NA,NA,"5000",5000,"The Associated Press",1
29348,770,1172451,31.54972,74.34361,"Lahore",2007-06-21,1,"lawyers;opposition workers","for:president to quit over suspension of chief justice",0,NA,1,"Thousands;2000;5000",3000,"Agence France Presse -- English",1
27161,770,1172451,31.54972,74.34361,"Lahore",2007-06-14,1,"lawyers;opposition supporters","for:free and fair elections to be held soon;against:President Musharraf",0,NA,NA,"3000",3000,"Agence France Presse -- English",1
27146,770,1172451,31.54972,74.34361,"Lahore",2007-06-07,1,"lawyers;journalists;opposition activists","for:resignation of President General Musharraf;against:suspension of Supreme Court judge;against:restrictions on media",0,NA,NA,"7000",7000,"The Associated Press",1
27149,770,1172451,31.54972,74.34361,"Lahore",2007-06-07,1,"lawyers;opposition supporters","against:new law restricting media freedom",0,NA,NA,"2000;3000",2500,"Agence France Presse -- English",1
27035,770,1172451,31.54972,74.34361,"Lahore",2007-05-31,1,"lawyers;opposition activists;teachers;doctors;women's rights activists","against:incumbent government",0,NA,NA,"3000",3000,"Agence France Presse -- English",1
27031,770,1172451,31.54972,74.34361,"Lahore",2007-05-31,1,"local lawyers","against:presidential reference against suspended top judge",0,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
27006,770,1172451,31.54972,74.34361,"Lahore",2007-05-24,1,"lawyers;opposition activists;civil rights campaigners","for:restoration of democracy;against:President Musharraf",0,NA,NA,"3000",3000,"The Associated Press",1
27017,770,1172451,31.54972,74.34361,"Lahore",2007-05-24,1,"lawyers;rights activists;opposition workers","for:suspended top judge;against:dictatorship",0,NA,NA,"3000",3000,"Agence France Presse -- English",1
26977,770,1172451,31.54972,74.34361,"Lahore",2007-05-17,1,"lawyers","against:dictatorship of Musharraf;for:protection of independence of judiciary",0,NA,NA,"2000",2000,"The Associated Press",1
26955,770,1172451,31.54972,74.34361,"Lahore",2007-05-14,1,"lawyers;opposition party members;human rights activists","against:President Musharraf;against:Mutahida Qaumi Movement",0,NA,NA,"8000",8000,"The Associated Press",1
26951,770,1172451,31.54972,74.34361,"Lahore",2007-05-13,1,"","against:killings in Karachi;against:President Musharraf",0,NA,NA,"",NA,"Agence France Presse -- English",1
26934,770,1172451,31.54972,74.34361,"Lahore",2007-05-06,1,"lawyers;opposition activists","against:President Musharraf",0,NA,NA,"thousands;20000",11000,"The Associated Press",1
26910,770,1172451,31.54972,74.34361,"Lahore",2007-05-06,1,"lawyers;opposition party supporters","against:dictatorship",0,NA,NA,"20000",20000,"The Associated Press",1
26905,770,1172451,31.54972,74.34361,"Lahore",2007-05-06,1,"","against:ouster of Chief Justice Chaudhry",0,0,1,"tens of thousands",15000,"Agence France Presse -- English",1
26904,770,1172451,31.54972,74.34361,"Lahore",2007-05-06,1,"Chaudhry supporters","against:ouster of Chief Justice Chaudhry",0,NA,NA,"",NA,"Agence France Presse -- English",1
26906,770,1172451,31.54972,74.34361,"Lahore",2007-05-06,0,"Pakistan Muslim League supporters","for:government of President Musharraf",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24733,770,1172451,31.54972,74.34361,"Lahore",2006-10-31,1,"","against:airstrike at madrasa",0,NA,NA,"",NA,"Agence France Presse -- English",1
24705,770,1172451,31.54972,74.34361,"Lahore",2006-10-31,1,"","for:toppling Musharraf government",0,NA,NA,"",NA,"The Associated Press",1
24645,770,1172451,31.54972,74.34361,"Lahore",2006-10-12,1,"Pakistan Muslim League activists","against:1999 coup of Musharraf",0,NA,2,"30",30,"Agence France Presse -- English",1
24633,770,1172451,31.54972,74.34361,"Lahore",2006-09-10,1,"Alliance for the Restoration of Democracy supporters","against:military dictatorship;for:new elections;for:return of opposition politicians",0,NA,NA,"10000",10000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24475,770,1172451,31.54972,74.34361,"Lahore",2006-05-08,1,"Islami Jamiat i Talaba students","for:severing ties with Germany over death of Pakistani in German custody",0,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
24261,770,1172451,31.54972,74.34361,"Lahore",2006-05-01,1,"workers","against:price increases;against:working conditions and low wages;against:privatisation of state enterprises",0,NA,NA,"10000",10000,"Agence France Presse -- English",1
24256,770,1172451,31.54972,74.34361,"Lahore",2006-04-14,1,"Islamists","for:immediate arrest of those responsible for bombing",0,0,NA,"",NA,"The Associated Press",1
24241,770,1172451,31.54972,74.34361,"Lahore",2006-03-17,1,"","against:soft stance of government on Muhammad cartoons issue;against:Musharraf being an American agent",0,NA,NA,"5000",5000,"Agence France Presse -- English",1
24031,770,1172451,31.54972,74.34361,"Lahore",2006-02-14,1,"","",0,1,NA,"",NA,"The Associated Press",1
23934,770,1172451,31.54972,74.34361,"Lahore",2006-01-20,1,"","against:US airstrike;against:government failure to prevent air strike",0,NA,NA,"hundreds",200,"Agence France Presse -- English",1
23935,770,1172451,31.54972,74.34361,"Lahore",2006-01-20,1,"lawyers","against:US airstrike;against:government failure to prevent air strike",0,NA,NA,"200",200,"Agence France Presse -- English",1
23912,770,1172451,31.54972,74.34361,"Lahore",2006-01-15,1,"","against:President Musharraf;against:US air strike in Bajaur agency",0,NA,NA,"200",200,"Agence France Presse -- English",1
23904,770,1172451,31.54972,74.34361,"Lahore",2006-01-02,1,"Christians","against:government inaction in Sangla Hill incident;for:public inquiry on Sangla Hill incident",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
23858,770,1172451,31.54972,74.34361,"Lahore",2005-09-22,1,"relatives of bombing victims","against:government failure to protect people",0,NA,2,"100",100,"The Associated Press",1
